"Path","File","Date Acquired","Sample","Misc"
"C:\Data\Megan\hybrid toadflaxes\","DalmatianToadflaxPooled.D","05 Mar 2025  10:14    ","Dalmatian Toadflax Pooled"," "
"TIC: DalmatianToadflaxPooled.D\data.ms"
5.826,275671.000
5.829,277334.000
5.833,275926.000
5.836,270642.000
5.839,276803.000
5.842,267911.000
5.845,268082.000
5.848,268201.000
5.851,270471.000
5.855,262305.000
5.858,262872.000
5.861,256551.000
5.864,259383.000
5.867,256973.000
5.870,274042.000
5.874,269046.000
5.877,277068.000
5.880,279785.000
5.883,289528.000
5.886,292969.000
5.889,292332.000
5.893,303046.000
5.896,295451.000
5.899,293481.000
5.902,297563.000
5.905,292588.000
5.908,283790.000
5.912,288909.000
5.915,288285.000
5.918,286694.000
5.921,281761.000
5.924,281704.000
5.927,281267.000
5.931,265852.000
5.934,265270.000
5.937,264050.000
5.940,256430.000
5.943,254196.000
5.946,242767.000
5.950,249597.000
5.953,239794.000
5.956,237392.000
5.959,235749.000
5.962,232792.000
5.965,237241.000
5.968,236322.000
5.972,232711.000
5.975,232994.000
5.978,236863.000
5.981,228122.000
5.984,231856.000
5.987,226476.000
5.991,223820.000
5.994,224157.000
5.997,226731.000
6.000,219053.000
6.003,220647.000
6.006,214816.000
6.010,220858.000
6.013,212587.000
6.016,216754.000
6.019,215567.000
6.022,209235.000
6.025,209527.000
6.029,211633.000
6.032,214348.000
6.035,211801.000
6.038,208842.000
6.041,213130.000
6.044,205972.000
6.048,212650.000
6.051,225099.000
6.054,212509.000
6.057,217401.000
6.060,203070.000
6.063,210703.000
6.067,220479.000
6.070,214212.000
6.073,217257.000
6.076,217630.000
6.079,223202.000
6.082,218445.000
6.085,224106.000
6.089,217600.000
6.092,230156.000
6.095,234528.000
6.098,245472.000
6.101,245756.000
6.104,256880.000
6.108,258016.000
6.111,257450.000
6.114,262955.000
6.117,265343.000
6.120,263434.000
6.123,260062.000
6.127,262522.000
6.130,255869.000
6.133,246547.000
6.136,242426.000
6.139,233060.000
6.142,237281.000
6.146,216871.000
6.149,224738.000
6.152,215433.000
6.155,219071.000
6.158,214822.000
6.161,213007.000
6.165,218384.000
6.168,216880.000
6.171,203580.000
6.174,215940.000
6.177,204612.000
6.180,206599.000
6.184,206470.000
6.187,201526.000
6.190,202366.000
6.193,196484.000
6.196,206884.000
6.199,205278.000
6.202,204414.000
6.206,204343.000
6.209,200300.000
6.212,203318.000
6.215,200989.000
6.218,198082.000
6.221,201264.000
6.225,206586.000
6.228,197011.000
6.231,203375.000
6.234,203884.000
6.237,201950.000
6.240,199096.000
6.244,201285.000
6.247,203743.000
6.250,193850.000
6.253,201037.000
6.256,204563.000
6.259,199274.000
6.263,195037.000
6.266,199016.000
6.269,190828.000
6.272,197763.000
6.275,185157.000
6.278,187687.000
6.282,188382.000
6.285,189500.000
6.288,187111.000
6.291,188577.000
6.294,191164.000
6.297,183642.000
6.300,180941.000
6.304,182794.000
6.307,188857.000
6.310,177396.000
6.313,180815.000
6.316,182157.000
6.319,176173.000
6.323,179221.000
6.326,185359.000
6.329,178626.000
6.332,176184.000
6.335,182471.000
6.338,173151.000
6.342,178172.000
6.345,173661.000
6.348,181278.000
6.351,177109.000
6.354,177284.000
6.357,173826.000
6.361,183695.000
6.364,172101.000
6.367,171095.000
6.370,184850.000
6.373,179431.000
6.376,176755.000
6.380,182531.000
6.383,187797.000
6.386,198300.000
6.389,203184.000
6.392,200818.000
6.395,204854.000
6.399,208048.000
6.402,217894.000
6.405,221914.000
6.408,227450.000
6.411,235655.000
6.414,257347.000
6.417,262884.000
6.421,285768.000
6.424,304690.000
6.427,334086.000
6.430,389919.000
6.433,433329.000
6.436,494781.000
6.440,539931.000
6.443,602182.000
6.446,626823.000
6.449,661329.000
6.452,666286.000
